jmdict_id	sense	headword	reading	pos	en	bg
1762070	1	女房役	にょうぼうやく	n	catcher	кетчър (бейзбол)
1763970	0	地縁	ちえん	n	territorial relationship | regional bond	териториална връзка | местна общност (връзка)
1764560	0	盛期	せいき	n	prosperous period	разцвет | период на разцвет
1767700	0	死票	しひょう	n	vote for a losing candidate | wasted vote	изгубен глас | глас за губещ кандидат
1768480	0	細道	ほそみち	n	narrow path | narrow lane	тясна пътека | тясна уличка
1770430	0	統一的	とういつてき	adj-na	united | unified	обединен | единен
1773930	0	盗掘	とうくつ	n,vs,vt	illegal digging | illegal mining | grave robbing | tomb robbing	незаконен добив | грабеж на гробове
1778190	0	寄り付き	よりつき	n	opening session	начална сесия (борса)
1778190	1	寄り付き	よりつき	n	anteroom	преддверие
1779920	0	幾重	いくえ	n	piling up | multiple layers	множество пластове | натрупване на слоеве
1788410	0	埴輪	はにわ	n	haniwa | hollow unglazed terracotta figure from the Kofun period	ханива (кухи неглазирани теракотени фигури от периода Кофун)
1789470	0	差し入れ	さしいれ	n,vs,vt	insertion | letter drop	вкарване | пускане на писмо
1789470	1	差し入れ	さしいれ	n,vs,vt	sending to a prisoner | thing sent to a prisoner	пращане на пратка на затворник | пратка за затворник
1789470	2	差し入れ	さしいれ	n,vs,vt	supply of provisions, refreshments, etc. to someone carrying out a task	осигуряване на храна и напитки за работещ
1792380	0	賃金格差	ちんぎんかくさ	n	pay gap | wage gap | wage differential	разлика в заплащането | разлика в заплатите
1792860	0	寝技	ねわざ	n	pinning technique (in wrestling or judo)	техника за задържане (борба, джудо)
1792860	1	寝技	ねわざ	n	underhanded dealings	нечестни машинации
1797250	0	爆心	ばくしん	n	center of an explosion | centre of an explosion	епицентър на взрив
1797820	0	長靴	ながぐつ	n	leather boots | rubber boots | wellingtons | wellies | long boots | high boots	високи ботуши | гумени ботуши
1805790	0	決まり手	きまりて	n	clincher | winning technique | official winning technique	решаваща техника (сумо) | победна техника
1808110	0	目配り	めくばり	n,vs,vi	being watchful | keeping watch | keeping an eye open	бдителност | нащрек
1808920	0	高利	こうり	n	high interest rate	висока лихва
1813440	0	進駐軍	しんちゅうぐん	n	occupying forces (esp. of the Allies in Japan after World War II)	окупационни сили
1814520	0	検体	けんたい	n	specimen | sample | object to be examined	проба | образец за изследване
1816400	0	時代物	じだいもの	n	antique | historical object	антика | старинен предмет
1816400	1	時代物	じだいもの	n	pre-Meiji period drama | period piece	историческа драма (преди периода Мейджи)
1817740	0	司法書士	しほうしょし	n	judicial scrivener | judicial clerk | person qualified to prepare legal documents, handle real-estate transactions, etc.	съдебен писар | юридически специалист по документи и сделки с имоти?
1829990	0	生命線	せいめいせん	n	lifeline | matter of life or death | indispensable thing	жизненоважна линия | въпрос на живот и смърт
1829990	1	生命線	せいめいせん	n	life line (in palm reading)	линия на живота (хиромантия)
1836020	0	休耕	きゅうこう	n,vs,vi	lying fallow | leaving a field uncultivated	оставяне на угар | необработване на земя
1837720	0	立会人	たちあいにん	n	witness | observer	свидетел | наблюдател
1850860	0	息詰まる	いきづまる	v5r,vi	to be breathtaking | to be stifling	задъхвам се | спира ми дъхът
1856700	0	扱い方	あつかいかた	n	how to manage (e.g. case) | how to handle (e.g. machine) | way with (e.g. children, animal)	начин на боравене (напр. с машина) | начин на работа (напр. със случай) | подход (напр. към деца, животно)
1862240	0	補い	おぎない	n	replenishment | supplement | reparation	попълване | допълнение | компенсация
1876000	0	港湾局	こうわんきょく	n	Port and Harbor Authority	управление на пристанищата
1882570	0	消臭剤	しょうしゅうざい	n	deodorant | deodorizer | air freshener	дезодорант | освежител за въздух
1885670	0	准看護婦	じゅんかんごふ	n	(female) assistant nurse | practical nurse	младша медицинска сестра | помощник-медицинска сестра
1890530	0	太閤	たいこう	n	taikō (esp. Toyotomi Hideyoshi) | title for a regent, later for the grand chancellor, also for the father of an Imperial adviser (advisor) who passed the role to his son	тайко (почетна титла, особено на Тойотоми Хидейоши) | титла на регент или бивш регент
1896520	0	電算	でんそろ	n	electronic calculator combined with a soroban	електронен калкулатор, съчетан със соробан (японско сметало)
1898220	0	道議会	どうぎかい	n	Hokkaido Legislative Assembly	законодателно събрание на Хокайдо
1934540	0	現代版	げんだいばん	n	modern version | modern edition | updated, contemporary edition	съвременна версия | съвременно издание
1941490	0	測定器	そくていき	n	measuring instrument	измервателен уред
1942320	0	地場産業	じばさんぎょう	n	local industry | traditional local industry	местна индустрия | традиционен местен занаят
1954890	0	無国籍	むこくせき	n,adj-no	statelessness	безгражданство | без гражданство
1955790	0	易	えき	n	type of cleromancy divination (described in the Book of Changes) performed with long sticks	гадаене с пръчки по Книгата на промените?
1955790	1	易	えき	n	The Book of Changes | Yijing | I Ching	И Дзин | Книга на промените
1955890	0	怪	かい	n	mystery | wonder	загадка | чудо
1956110	0	禁	きん	n	ban (e.g. on smoking) | prohibition	забрана
1956240	0	弧	こ	n	arc	дъга
1982100	0	菜の花	なのはな	exp,n	rape blossoms | rapeseed flowers	цветове на рапица
1984600	0	吟醸酒	ぎんじょうしゅ	n	ginjō sake | high-quality sake brewed by low temperature fermentation from white rice milled to 60%	гинджо саке (висококачествено саке от полиран ориз, ферментирало при ниска температура)
2006780	0	最速	さいそく	adj-no	fastest	най-бърз
2008380	0	処する	しょする	vs-s,vt	to manage | to deal with | to cope with	справям се | боравя
2008380	1	処する	しょする	vs-s,vt	to sentence | to condemn | to punish	наказвам | осъждам
2009420	0	働かす	はたらかす	v5s,vt	to put someone to work | to make someone work	карам (някого) да работи | впрягам на работа
2647240	0	心象	しんしょう	n	mental image | mental picture | image	мисловен образ | представа
2772730	0	難い	にくい	suf,adj-i	difficult to ... | hard to ...	(суфикс: трудно е да се …)
2827870	0	金鉱	きんこう	n	gold ore | gold deposit	златна руда | златно находище
2827870	1	金鉱	きんこう	n	gold mine	златна мина
2846366	0	砂子	すなご	n	gold dust | silver dust	златен прах | сребърен прах
2846366	1	砂子	すなご	n	sand | grit	пясък | чакъл
1002420	0	お知らせ	おしらせ	n	notice | notification	съобщение | известие
1151940	0	悪女	あくじょ	n	wicked woman	зла жена | злодейка
1151940	1	悪女	あくじょ	n	ugly woman	грозна жена
1154610	0	暗証番号	あんしょうばんごう	n	personal identification number | PIN | password number	ПИН код | личен идентификационен номер
1155720	0	依頼者	いらいしゃ	n	client | requester	клиент | възложител
1156680	0	意匠	いしょう	n	design	дизайн
1156680	1	意匠	いしょう	n	idea | conception | plan	идея | замисъл
1157300	0	為政者	いせいしゃ	n	statesman | administrator | politician | policymaker	държавник | управляващ
1159660	0	遺留品	いりゅうひん	n	article left behind (at a crime scene, after death, etc.)	изоставена вещ (на местопрестъпление, след смърт и др.)
1163370	0	一巡	いちじゅん	n,vs,vi	one round | one tour | one circuit | one patrol	обиколка | кръг (пълен цикъл)
1163550	0	一触即発	いっしょくそくはつ	n,adj-no	critical (touch and go) situation | explosive situation	критична ситуация | взривоопасна ситуация
1163930	0	一寸	いっすん	n	one sun (approx. 3 cm)	един сун (ок. 3 см)
1163930	1	一寸	いっすん	n,adv	little bit (of time, distance, etc.)	малко (за време, разстояние и др.) | мъничко
1166680	0	一本釣り	いっぽんづり	n,vs	fishing with a pole	риболов с въдица | риболов на кордел
1167070	0	一矢	いっし	n	one arrow	една стрела
1167070	1	一矢	いっし	n	retort	отговор | реплика (в спор)
1167760	0	逸品	いっぴん	n	excellent article | fine item | rare beauty | masterpiece | gem	превъзходно произведение | изящна вещ | рядка красота | шедьовър | бисер
1170890	0	隠密	おんみつ	adj-na,adj-no	secret | clandestine | covert | stealthy	таен | потаен | скрит
1170890	1	隠密	おんみつ	n	spy (for a daimyo, shogun, etc.) | secret agent	таен агент (на даймьо, шогун и др.) | шпионин
1172190	0	鵜	う	n	cormorant (Phalacrocoracidae spp.)	корморан
1172250	0	丑	うし	n	the Ox (second sign of the Chinese zodiac)	Бивол (вторият знак от китайския зодиак)
1172250	1	丑	うし	n	hour of the Ox (around 2am, 1-3am, or 2-4am)	часът на Бивола (около 2 ч. през нощта)
1172250	2	丑	うし	n	north-northeast	север-североизток
1172250	3	丑	うし	n	twelfth month of the lunar calendar	дванадесетият месец от лунния календар
1172730	0	運休	うんきゅう	n,vs,vt,vi	suspension (of a transportation service) | cancellation | stoppage	спиране (на транспортна услуга) | отмяна | прекъсване
1174610	0	英断	えいだん	n	firm decision | decisive measure | resolute step | excellent decision	твърдо решение | решителна мярка | решителна стъпка
1174810	0	衛兵	えいへい	n	guard | sentinel | garrison	страж | часовой | гарнизон
1175300	0	越す	こす	v5s,vt	to cross over (e.g. mountain) | to go across	прекосявам | преминавам (напр. планина)
1175300	1	越す	こす	v5s,vt	to get over (e.g. hardship)	преодолявам
1175300	2	越す	こす	v5s,vt	to pass time (e.g. a winter)	прекарвам (напр. зима)
1175300	3	越す	こす	v5s,vt	to surpass | to be better than | to exceed	надминавам | превъзхождам
1175300	4	越す	こす	v5s,vt	to move house	премествам се (в нов дом)
1175300	5	越す	こす	v5s,vt	to go | to come	отивам | идвам
1175880	0	円熟	えんじゅく	n,vs,vi	ripeness | mellowness | maturity	зрялост | мекота | изтънченост
1176650	0	援軍	えんぐん	n	reinforcement	подкрепление
1176780	0	演じる	えんじる	v1,vt	to act (a part) | to play (a role)	играя (роля) | изпълнявам (роля)
1176780	1	演じる	えんじる	v1,vt	to perform (a play, etc.) | to put on (a production)	изпълнявам (пиеса и др.) | представям
1176780	2	演じる	えんじる	v1,vt	to commit (e.g. a blunder) | to disgrace oneself | to do something conspicuously | to make a scene	правя (напр. грешка) | излагам се | правя сцена
1176780	3	演じる	えんじる	v1,vt	to pretend (e.g. to be a good father)	преструвам се (напр. на добър баща)
1176920	0	演者	えんじゃ	n	presenter | speaker	водещ | оратор
1176920	1	演者	えんじゃ	n	performer | actor | participant (in a TV show or TV panel)	изпълнител | актьор | участник (в телевизионно предаване)
1177560	0	縁故	えんこ	n	relation | connection | affinity	връзка | роднинска връзка | сродство
1177810	0	遠からず	とおからず	adv	soon | before long | in the near future	скоро | не след дълго | в близко бъдеще
1178150	0	遠心	えんしん	adj-na,n,vs,adj-no,vt	centrifuge	центробежен | центрофугиране
1179110	0	汚点	おてん	n	stain | blot | flaw | disgrace	петно | недостатък | позор
1179570	0	奥深い	おくふかい	adj-i	profound | deep	дълбок | проникновен
1179570	1	奥深い	おくふかい	adj-i	deep (of a cave, etc.) | innermost | interior	дълбок (за пещера и др.) | вътрешен | най-вътрешен
1179690	0	往時	おうじ	n	the past | old times | bygone times | days of yore	миналото | отминали времена | старите времена
1180850	0	横書き	よこがき	n	writing horizontally | horizontal writing	хоризонтално писане
1181440	0	王家	おうけ	n	royal family	кралско семейство | царски род
1181450	0	王冠	おうかん	n,adj-no	crown | diadem	корона | диадема
1181450	1	王冠	おうかん	n,adj-no	bottle cap	капачка (на бутилка)
1186740	0	化する	かする	vs-s,vt,vi	to change (into) | to turn (into) | to transform (into) | to become	превръщам се | превръщам | ставам
1186740	1	化する	かする	vs-s,vt,vi	to influence	влияя
1187870	0	仮定	かてい	n,vs,vt	assumption | supposition | hypothesis	предположение | хипотеза
1187870	1	仮定	かてい	n	supposition	допускане
1188760	0	何時	いつ	pn	when | at what time | how soon	кога
1188760	1	何時	いつ	pn	normal times | ordinary days	обичайни дни | всекидневие
1190350	0	加勢	かせい	n,vs,vi	assistance | backing | reinforcements	помощ | подкрепа | подкрепления
1192850	0	果たす	はたす	v5s,vt	to accomplish | to achieve | to carry out | to fulfill | to fulfil | to realize | to execute | to perform | to do	изпълнявам, изпълня | осъществявам, осъществя | постигам, постигна
1192850	1	果たす	はたす	v5s,aux-v	to do ... completely | to do ... entirely	(спомагателен глагол за пълно извършване на действие)
1193160	0	架線	かせん	n,vs,vt	overhead power line | aerial wiring	въздушна електропроводна линия | надземно окабеляване
1193160	1	架線	かせん	n	overhead line (for trains, trams, etc.) | overhead wire	контактна мрежа (за влакове, трамваи и др.) | надземен проводник
1193620	0	火の気	ひのけ	n	source of fire | sign of fire	източник на огън | следа от огън
1193620	1	火の気	ひのけ	n	warmth of fire | heat	топлина от огън | жар
1193700	0	火の粉	ひのこ	n	sparks	искри
1195990	0	過ぎ去る	すぎさる	v5r,vi	to pass | to pass by	отминавам | преминавам
1197060	0	画する	かくする	vs-s,vt	to draw (a line)	чертая (линия)
1197060	1	画する	かくする	vs-s,vt	to demarcate | to mark | to divide | to map out	разграничавам | очертавам | разделям
1197060	2	画する	かくする	vs-s,vt	to plan	планирам
1200100	0	快諾	かいだく	n,vs,vt	ready consent	готово съгласие | охотно съгласие
1200290	0	怪人	かいじん	n	mysterious person	загадъчен човек | мистериозна личност
1201340	0	海原	うなばら	n	ocean | sea | the deep	океан | море | морска шир
1201580	0	海草	かいそう	n	marine plant | seagrass	морско растение | морска трева
1201580	1	海草	かいそう	n	seaweed	водорасли
1201700	0	海抜	かいばつ	n	height above sea level	надморска височина
1203420	0	外回り	そとまわり	n	circumference | perimeter	обиколка | периметър
1203420	1	外回り	そとまわり	n,vs	work outside the office	работа извън офиса
1203420	2	外回り	そとまわり	n	outer tracks (in a loop or curve)	външна писта (в завой)
1206150	0	角材	かくざい	n	squared timber | rectangular lumber	квадратен дървен материал | правоъгълен трупец
1206420	0	隔壁	かくへき	n,adj-no	barrier wall | bulkhead | partition | septum | diaphragm	преграда | преградна стена | диафрагма
1206460	0	革靴	かわぐつ	n	leather shoes | leather boots	кожени обувки | кожени ботуши
1207160	0	学理	がくり	n	scholarly principle | scientific principle	научен принцип | научна теория
1207390	0	楽勝	らくしょう	n,vs	easy victory | walkover	лесна победа
1207390	1	楽勝	らくしょう	n,vs	easy peasy | child's play | cakewalk | walk in the park	лесна работа | детска игра
1207800	0	割り振り	わりふり	n	allocation | assignment | allotment	разпределение | възлагане
1208350	0	活性炭	かっせいたん	n	activated carbon | activated charcoal	активен въглен
1208640	0	滑る	すべる	v5r,vi	to slide | to glide | to skate | to ski	плъзгам се | пързалям се | карам кънки | карам ски
1208640	1	滑る	すべる	v5r,vi	to slip | to skid	подхлъзвам се | хлъзгам се
1208640	2	滑る	すべる	v5r,vi	to be slippery	хлъзгав съм
1208640	3	滑る	すべる	v5r,vt,vi	to fail (an examination)	скъсвам се (на изпит) | чупя се (на изпит)
1208640	4	滑る	すべる	v5r,vt,vi	to lose (a position) | to be demoted	губя (позиция) | бивам понижен
1208640	5	滑る	すべる	v5r,vi	to bomb (when telling a joke) | to fall flat	не успявам (с виц) | пропадам
1208640	6	滑る	すべる	v5r,vi	to slide (move)	плъзгам се | хлъзгам се
1210560	0	寒冷	かんれい	n,adj-na,adj-no	cold | coldness | chilliness	студен | хладен | студ
1211720	0	官製	かんせい	n,adj-no	government-manufactured	държавно производство | правителствен
1213160	0	漢詩	かんし	n	Chinese poem | Chinese poetry	китайска поезия | китайско стихотворение
1213220	0	漢文	かんぶん	n	Chinese classical writing | Chinese classics	класически китайски текст | китайска класика
1213220	1	漢文	かんぶん	n	writing composed entirely of kanji	текст, написан изцяло с йероглифи
1213360	0	環濠	かんごう	n	(circular) moat	(кръгъл) ров
1213950	0	看守	かんしゅ	n	prison guard | warder | jailer | gaoler	надзирател | тъмничар
1217140	0	眼下	がんか	n,adj-no	under one's eyes | below one's eyes	под очите | долу пред погледа
1219330	0	奇形	きけい	n,adj-no	deformity | malformation	деформация | уродство
1219330	1	奇形	きけい	n,adj-no	strange shape | unusual shape	необичайна форма | странна форма
1220440	0	既設	きせつ	adj-no,n	established | existing	съществуващ | вече изграден
1222020	0	気がかり	きがかり	n,adj-na	worry | anxiety | concern	тревога | безпокойство | загриженост
1222360	0	気心	きごころ	n	temper | disposition	нрав | характер
1222680	0	気流	きりゅう	n	atmospheric current | air current | airflow	въздушно течение | въздушен поток
1227600	0	休演	きゅうえん	n,vs,vi	suspending performance	прекратяване на представление | спиране на изявите
1229645	0	泣かす	なかす	v5s,vt	to make someone cry | to move someone to tears	разплаквам
1229645	1	泣かす	なかす	v5s,vt	to grieve	натъжавам
1230180	0	糾弾	きゅうだん	n,vs,vt	censure | denunciation | (verbal) attack | blaming	осъждане | порицание | нападки
1231330	0	旧約	きゅうやく	n	old promise | old agreement | old covenant	стар обет | старо споразумение
1231330	1	旧約	きゅうやく	n	Old Testament	Стар завет
1231650	0	去る	さる	v5r,vi	to leave | to go away	напускам | тръгвам си
1231650	1	去る	さる	v5r,vi	to pass | to elapse	изминавам | отминавам
1231650	2	去る	さる	v5r,vi	to be distant	отдалечен съм
1231650	3	去る	さる	v5r,vt	to send away | to drive off | to divorce	прогонвам | разделям се (чрез развод)
1231650	4	去る	さる	aux-v,v5r	to (do) completely	(спомагателен глагол за пълно извършване на действие)
1231650	5	去る	さる	adj-pn	last ... (e.g. "last April")	миналият, изминалият (напр. миналия април)
1232540	0	挙国	きょこく	n	the whole nation	цялата нация | цялата страна
1236030	0	境目	さかいめ	n	borderline | boundary	граница | разделителна линия
1236460	0	強奪	ごうだつ	n,vs,vt	robbery | pillage | seizure | hijacking | plunder | extortion	грабеж | плячкосване | отвличане | изнудване
1237510	0	狂う	くるう	v5u,vi	to go mad | to lose one's mind | to go crazy | to go insane	полудявам | обезумявам
1237510	1	狂う	くるう	v5u,vi	to get out of order | to go amiss | to malfunction | to become imprecise	разстройвам се | развалям се
1237510	2	狂う	くるう	v5u,vi	to go wrong (of a plan or expectation, etc.) | to fall through | to get mixed up	провалям се (за план) | обърквам се
1237510	3	狂う	くるう	v5u,vi	to go crazy (over someone or something) | to get enthusiastic | to go wild	лудея (по нещо, някого) | запалвам се
1243970	0	句会	くかい	n	gathering of haiku poets	среща на хайку поети
1244830	0	駆り立てる	かりたてる	v1,vt	to flush out (a hare, fox, etc.) | to drive out | to beat out | to start	изкарвам (дивеч) | прогонвам
1244830	1	駆り立てる	かりたてる	v1,vt	to drive (cattle, sheep, etc.) | to urge on | to spur (a horse)	гоня (добитък) | подкарвам
1244830	2	駆り立てる	かりたてる	v1,vt	to drive (to do) | to urge | to spur on | to push | to impel	подтиквам | подбуждам
1244840	0	駆る	かる	v5r,vt	to spur on | to urge forward | to impel	подтиквам | подканвам
1244840	1	駆る	かる	v5r,vt	to drive at high speed (e.g. a car)	карам бързо (кола и др.)
1249380	0	係留	けいりゅう	n,vs,vt	mooring | anchorage	закотвяне | привързване (на кораб)
1249620	0	刑期	けいき	n	prison term	присъда | срок на лишаване от свобода
1250050	0	啓蒙	けいもう	n,vs,vt	enlightenment | illumination	просвещение | просвета
1252750	0	軽症	けいしょう	n,adj-no	minor illness	лека болест | леко заболяване
1254100	0	欠乏	けつぼう	n,vs,vi	deficiency | insufficiency | shortage | lack | want | dearth | scarcity	недостиг | липса | дефицит
1254440	0	潔い	いさぎよい	adj-i	gracious (defeat, apology, etc.) | graceful | honourable (e.g. death) | noble | gallant | brave | manly | sportsmanlike	достоен | благороден | мъжествен
1254440	1	潔い	いさぎよい	adj-i	upright | righteous | honest | pure (heart) | innocent	почтен | чист (по душа) | честен
1254440	2	潔い	いさぎよい	adj-i	unspoiled (scenery, etc.) | pure | clean	непокътнат | чист
1254950	0	結腸	けっちょう	n	colon	дебело черво
1256110	0	健やか	すこやか	adj-na,n	vigorous | healthy | sound	здрав | бодър
1256590	0	兼業農家	けんぎょうのうか	n	part-time farmer	фермер на непълно работно време
1257110	0	硬い	かたい	adj-i	hard | solid | tough	твърд | як
1257110	1	硬い	かたい	adj-i	stiff | tight | wooden | unpolished (e.g. writing)	скован | тромав (за стил)
1257110	2	硬い	かたい	adj-i	strong | firm (not viscous or easily moved)	стабилен | устойчив
1257110	3	硬い	かたい	adj-i	safe | steady | honest | steadfast	сигурен | надежден
1257110	4	硬い	かたい	adj-i	certain | assured | highly likely	сигурен | несъмнен
1257110	5	硬い	かたい	adj-i	obstinate | stubborn	упорит | инат
1257110	6	硬い	かたい	adj-i	bookish | formal | stuffy	книжовен | формален
1257110	7	硬い	かたい	adj-i	solid (shape or stones)	плътен | монолитен
1259330	0	見越す	みこす	v5s,vt	to anticipate | to foresee	предвиждам | предугаждам
1260040	0	見聞き	みきき	n,vs,vt	information | experience | observation | seeing and hearing	лични впечатления | наблюдения
1262400	0	原木	げんぼく	n	pulpwood | raw timber | unprocessed timber | logs	необработен дървен материал | трупи
1262400	1	原木	げんぼく	n	original (or ancestor) of a tree cultivar	изходно дърво (за сорт) | родоначално дърво
1262540	0	厳に	げんに	adv	strictly | severely | rigidly	строго | стриктно
1262580	0	厳寒	げんかん	n	intense cold	силен студ | лют мраз
1262590	0	厳禁	げんきん	n,vs,vt	strict prohibition | ban | interdiction	строга забрана
1262650	0	厳守	げんしゅ	n,vs,vt	strict observance | rigid adherence | scrupulous compliance	стриктно спазване | точно съблюдаване
1263430	0	玄人	くろうと	n	expert | professional | master | connoisseur	експерт | професионалист | познавач
1263430	1	玄人	くろうと	n	woman in the nightlife business | demimondaine | geisha and prostitutes	жена от нощния бизнес | куртизанка
1266660	0	固定観念	こていかんねん	n	fixed idea | idée fixe | stereotype | prejudice	натрапчива идея | стереотип | предразсъдък
1267130	0	故に	ゆえに	conj	therefore | consequently	следователно | затова
1267790	0	誇大	こだい	adj-na,n	exaggeration | hyperbole	преувеличен | преувеличение
1269920	0	後追い	あとおい	n,vs,vi	trailing | chasing after	преследване | гонене отзад
1269920	1	後追い	あとおい	n,vs,vi	imitation | imitating | copying | following someone's example	имитация | подражание
1269920	2	後追い	あとおい	n,vs,vi	clinginess (in babies, toddlers)	лепкавост (у бебета) | привързаност
1271560	0	護身	ごしん	n	self-protection | self-defence	самоотбрана | самозащита
1272510	0	交尾	こうび	n,vs,vi	copulation (among animals) | mating | treading | covering | serving	чифтосване | съвкупление (при животни)
1275320	0	厚い	あつい	adj-i	thick | deep | heavy	дебел | плътен
1275320	1	厚い	あつい	adj-i	kind | cordial | hospitable | warm | faithful	сърдечен | топъл | гостоприемен
1275320	2	厚い	あつい	adj-i	serious (of an illness)	тежък (за болест)
1275320	3	厚い	あつい	adj-i	abundant	изобилен
1277550	0	好演	こうえん	n,vs,vt	good performance	добро изпълнение
1277800	0	好例	こうれい	n	good example	добър пример
1278480	0	広角	こうかく	n,adj-no	wide-angle	широкоъгълен
1279440	0	更年期	こうねんき	n	menopause | climacteric	менопауза | климакс
1281880	0	行間	ぎょうかん	n,adj-no	line-spacing in text | between the lines	разстояние между редовете | между редовете
1283580	0	高周波	こうしゅうは	n	high frequency | HF	висока честота | ВЧ
1287270	0	穀倉	こくそう	n	granary	житница | хамбар
1289470	0	今晩	こんばん	n,adv	tonight | this evening	тази вечер | довечера
1291300	0	差し入れる	さしいれる	v1,vt	to insert | to put in	вмъквам | пъхам
1291300	1	差し入れる	さしいれる	v1,vt	to send in (to a prisoner | e.g. clothes, books)	изпращам (на затворник дрехи, книги и др.)
1291300	2	差し入れる	さしいれる	v1,vt	to deliver (food, refreshments, etc. to workers) | to supply	доставям (храна, напитки и др. на работници) | снабдявам
1292150	0	催し物	もよおしもの	n	(program of) entertainments | special events | exhibitions | amusements | attractions	програма от развлечения | събитие | изложба | атракция
1293170	0	再調査	さいちょうさ	n,vs,vt	reexamination | reinvestigation | resurvey	преразглеждане | повторно разследване | повторно проучване
1295560	0	細やか	ささやか	adj-na	small | little | tiny | insignificant | humble | modest | meagre | meager	малък | незначителен | скромен
1295830	0	菜	な	n	greens | vegetables	зеленина | зеленчуци
1295830	1	菜	な	n	rape (Brassica napus) | rapeseed	рапица
1296100	0	裁断	さいだん	n,vs,vt	cutting (cloth, paper, etc.)	кроене (на плат, хартия и др.) | рязане
1296100	1	裁断	さいだん	n,vs,vt	judgement | judgment | decision	присъда | решение
1297500	0	作為	さくい	n,vs,vi	artificiality | pretence | contrived act	изкуственост | преструвка
1297500	1	作為	さくい	n	commission (of a crime) | feasance	извършване (на престъпление)
1300220	0	三曲	さんきょく	n	instrumental trio	инструментално трио
1300230	0	三軍	さんぐん	n,adj-no	great army | mighty host | whole army	голяма армия | цяла войска
1300440	0	三佐	さんさ	n	major (JGSDF)	майор (в Силите за самоотбрана на Япония)
1300920	0	三色	さんしょく	n,adj-no	three colours | three colors	три цвята
1300920	1	三色	さんしょく	n	triple run | winning hand containing the same chow in each of the three suits	печеливша комбинация с еднаква поредица плочки във всичките три цвята (маджонг)?
1300920	2	三色	さんしょく	n	triple pung | winning hand containing the same pung in each of the three suits	печеливша комбинация с еднакви тройки във всичките три цвята (маджонг)?
1302750	0	山奥	やまおく	n	deep in the mountains | mountain recesses	дълбоко в планината | планинска пустош
1302980	0	山水	さんすい	n	mountain and water | landscape (containing hills and rivers)	планина и вода | пейзаж (с хълмове и реки)
1302980	1	山水	さんすい	n	landscape picture	пейзажна картина
1302980	2	山水	さんすい	n	mountain stream | water that flows down from a mountain	планински поток
1302980	3	山水	さんすい	n	garden which contains an artificial hill and a pond	градина с изкуствен хълм и езерце
1303170	0	山並み	やまなみ	n	mountain range | mountain belt	планинска верига
1303310	0	惨劇	さんげき	n	tragedy | tragic event	трагедия | трагично събитие
1304000	0	蚕	かいこ	n	silkworm (Bombyx mori)	копринена буба
1304410	0	斬新	ざんしん	adj-na,n	novel | original | new | innovative	нов | оригинален | новаторски
1305180	0	仕切る	しきる	v5r,vt	to partition | to divide | to mark off	разделям | преграждам
1305180	1	仕切る	しきる	v5r,vt	to direct | to manage | to run | to organize | to take responsibility for	ръководя | управлявам
1305180	2	仕切る	しきる	v5r,vt	to settle accounts	уреждам сметки
1305180	3	仕切る	しきる	v5r,vi	to assume a crouching posture (at the start of a bout) | to poise oneself for the initial charge	заставам в приклекнала стойка (пред начало на схватка)
1306280	0	使用人	しようにん	n	employee | servant	служител | прислужник
1306690	0	司法権	しほうけん	n	judicial power | jurisdiction	съдебна власт | юрисдикция
1308960	0	師弟	してい	n	teacher and student	учител и ученик
1311230	0	私塾	しじゅく	n	small private school (esp. for cramming)	малко частно училище (за подготовка за изпити)
1311230	1	私塾	しじゅく	n	private school (in the Edo period, orig. run by Confucianists)	частно училище (от периода Едо, основано от конфуциани)
1311740	0	肢体	したい	n	limbs | arms and legs | body	крайници | тяло
1311980	0	至福	しふく	n,adj-no	beatitude | supreme bliss	блаженство | върховно щастие
1312180	0	詩形	しけい	n	form of verse | verse form | poetic form	стихотворна форма
1312210	0	詩情	しじょう	n	poetic sentiment	поетично чувство
1312210	1	詩情	しじょう	n	poetic interest | poetic inspiration	поетично вдъхновение
1314600	0	似る	にる	v1,vi	to resemble | to look like | to be like | to be alike | to be similar | to take after	приличам | наподобявам
1315530	0	持ちかける	もちかける	v1,vt	to offer (a suggestion, etc.) | to propose (an idea, etc.) | to approach with (a proposal, etc.)	предлагам | предложа
1316090	0	時宜	じぎ	n	right time | appropriate time | season's greetings	подходящ момент | удобен случай | поздрав по повод сезона?
1316640	0	次善	じぜん	adj-no,n	second best	втори по качество | приемлива алтернатива
1317470	0	自画自賛	じがじさん	n,vs,vt	singing one's own praises | praising one's own wares	самовъзхвала | самохвалство
1317480	0	自画像	じがぞう	n	self-portrait	автопортрет
1317550	0	自給自足	じきゅうじそく	n,vs,vt	self-sufficiency	самодостатъчност | самостоятелност
1318770	0	自由自在	じゆうじざい	adj-na	free | unrestricted | (with) complete mastery | completely in control	свободен | необуздан | с пълно овладяване
1319120	0	識見	しきけん	n	views | opinion | discernment | pride | self-respect | insight	мнение | проницателност | самочувствие
1319950	0	失言	しつげん	n,vs,vi	verbal gaffe | verbal slip | slip of the tongue | using improper words	гаф | грешка на езика
1320530	0	漆器	しっき	n	lacquer ware | lacquerware | lacquer work | lacquerwork	лакирани изделия
1321190	0	実需	じつじゅ	n	actual demand | user demand	реално търсене
1321580	0	実話	じつわ	n,adj-no	true story	истинска история
1321840	0	写実	しゃじつ	n,vs,vt	realism | depicting realistically | representing accurately	реализъм | реалистично изобразяване
